order_id,customer_id,delivery_pincode,_true_risk_affinity,_true_pincode_base_rate,is_returned
ORD504637,CUST100655,560103,0.30768308227881586,0.2331908497366693,0
ORD502223,CUST101203,560086,0.2125095205336983,0.007482278722774853,0
ORD504872,CUST100302,560064,0.2676344641423701,0.4107390138477389,1
ORD503305,CUST101711,560064,0.4337508221702622,0.4107390138477389,0
ORD503588,CUST100608,560025,0.3808935371788415,0.12731929297945457,1
ORD506500,CUST100593,560018,0.5074769095568444,0.15888837338663903,0
ORD500568,CUST100515,560044,0.1354858514772503,0.24271947144386585,0
ORD504546,CUST100415,560039,0.5646604890779957,0.08257987664945507,1
ORD501449,CUST100354,560054,0.41400072201775984,0.10632638057233394,0
ORD506227,CUST101454,560086,0.3118522388053618,0.007482278722774853,0
ORD500350,CUST101717,560006,0.4059438794550481,0.0359397910518748,0
ORD500528,CUST101122,560076,0.031070089624300228,0.1112464586243946,0
ORD500783,CUST100105,560083,0.5006305541191121,0.09761538384380626,1
ORD504292,CUST101762,560009,0.3039523629091911,0.26522522319557623,0
ORD503751,CUST100191,560033,0.5811731376045629,0.2000167013897961,0
ORD505389,CUST100572,560013,0.19283338499564623,0.18703349260237212,0
ORD506120,CUST100043,560019,0.04633846991413163,0.048751952975078075,0
ORD502949,CUST100636,560003,0.03297163095944513,0.21762362723276713,0
ORD500234,CUST101819,560018,0.1665935345577435,0.15888837338663903,1
ORD503592,CUST100459,560086,0.26371837835861184,0.007482278722774853,0
ORD503619,CUST101930,560057,0.10390544432784944,0.06751530873316719,0
ORD502850,CUST101274,560002,0.15821299473968672,0.06816617099651445,0
ORD500719,CUST100098,560058,0.2961471020437191,0.20486674986456038,1
ORD506862,CUST101087,560087,0.14969822486595233,0.2319307941510612,0
ORD502140,CUST101265,560074,0.12254366674898377,0.07273808090514074,0
ORD507276,CUST100130,560022,0.2819624566275652,0.12028576980936151,0
ORD507441,CUST101674,560001,0.21621103592139168,0.4276493248809966,0
ORD504831,CUST100001,560027,0.24614417619698423,0.3964081708913591,0
ORD504083,CUST101161,560094,0.16621613591190618,0.3010387326878104,0
ORD503294,CUST100472,560089,0.38183286991587256,0.19467065107163697,0
ORD506966,CUST101628,560067,0.5060698046512045,0.2626412720928802,1
ORD503170,CUST100906,560093,0.32608688428099614,0.1005035939480502,0
ORD502775,CUST101017,560113,0.17266454748931198,0.05073967111486112,0
ORD502276,CUST100455,560102,0.28099909876364537,0.3116574064541478,1
ORD500895,CUST100291,560081,0.08058041829298626,0.1954421444622332,0
ORD507034,CUST101267,560113,0.08855690793325809,0.05073967111486112,0
ORD506189,CUST100532,560079,0.11716756530475335,0.17876544501708239,0
ORD501481,CUST101364,560029,0.2802844245164098,0.13120234612701753,0
ORD504003,CUST101013,560036,0.12990699426254682,0.033224141114804616,0
ORD503886,CUST101974,560007,0.34912978504838177,0.4115118018852822,1
ORD506852,CUST101419,560011,0.3310386899254012,0.26287102465088363,1
ORD503359,CUST100515,560108,0.1354858514772503,0.3345971676330574,0
ORD503429,CUST101495,560008,0.14408399009348308,0.3291430834854005,0
ORD506344,CUST100857,560004,0.160511974349972,0.19762853761721605,0
ORD506445,CUST100147,560029,0.14849469586761202,0.13120234612701753,0
ORD506634,CUST101480,560052,0.31237461897038005,0.10086571587923499,0
ORD501607,CUST100842,560085,0.18512997553852148,0.24590610537959195,0
ORD501645,CUST100635,560006,0.30707185083804733,0.0359397910518748,1
ORD501731,CUST100416,560067,0.3747717369370184,0.2626412720928802,0
ORD505518,CUST101211,560113,0.16597882724428165,0.05073967111486112,0
ORD505086,CUST100725,560024,0.17751620465362142,0.08499988471741125,1
ORD500141,CUST101550,560100,0.0804044795592246,0.3742111996543805,0
ORD506587,CUST101092,560043,0.08813887185973417,0.10924789759182774,0
ORD506510,CUST100708,560047,0.3167306496511369,0.2140654816693931,0
ORD501620,CUST101837,560085,0.3294886807091838,0.24590610537959195,1
ORD506000,CUST101669,560089,0.460372672724603,0.19467065107163697,0
ORD500968,CUST101045,560107,0.14850656263461232,0.4249338442310718,0
ORD500960,CUST101622,560084,0.09247216495160374,0.3632584085729479,0
ORD504891,CUST100639,560012,0.09634270484326586,0.08031914452505755,0
ORD503373,CUST100887,560097,0.16424047167981815,0.2209193286304174,0
ORD506808,CUST100384,560079,0.06565876288364696,0.17876544501708239,1
ORD504438,CUST100532,560094,0.11716756530475335,0.3010387326878104,0
ORD500800,CUST101570,560077,0.3147543503426539,0.48289222403515625,1
ORD500065,CUST100120,560057,0.23228588338828865,0.06751530873316719,0
ORD506990,CUST101983,560013,0.15642283784240985,0.18703349260237212,0
ORD505829,CUST101026,560020,0.17601086434245247,0.2587614293950907,0
ORD502321,CUST101106,560007,0.1941016350133047,0.4115118018852822,0
ORD503340,CUST100872,560113,0.3932300760602047,0.05073967111486112,0
ORD507611,CUST100638,560032,0.13908231984528782,0.2652671681157216,0
ORD505455,CUST101551,560023,0.2522211494965068,0.028472335602004763,0
ORD502123,CUST101747,560028,0.1511299192506436,0.033656118245986556,0
ORD500464,CUST101298,560102,0.23476857957985725,0.3116574064541478,0
ORD500909,CUST100689,560048,0.07765630758757154,0.48509059761807705,0
ORD503090,CUST100830,560082,0.2567955028288095,0.4036521734896382,0
ORD507970,CUST101767,560010,0.49167863541992063,0.26331848167006455,1
ORD505885,CUST101292,560033,0.37264010089287714,0.2000167013897961,0
ORD507921,CUST101048,560022,0.1441161872280649,0.12028576980936151,0
ORD506729,CUST100713,560111,0.13711908445634313,0.1318273625407665,0
ORD504544,CUST101892,560073,0.22566982488398443,0.40608187581223554,1
ORD506470,CUST101734,560044,0.26781121263594965,0.24271947144386585,1
ORD507795,CUST101720,560028,0.16803542098195265,0.033656118245986556,0
ORD507651,CUST101649,560015,0.07741109747149849,0.2930958901877522,0
ORD502370,CUST101587,560058,0.22811637086575837,0.20486674986456038,0
ORD500174,CUST101273,560082,0.2185557515336479,0.4036521734896382,0
ORD505856,CUST101022,560083,0.14866291869075507,0.09761538384380626,0
ORD506674,CUST100007,560113,0.130383422505818,0.05073967111486112,0
ORD500575,CUST100358,560061,0.2928560981860891,0.14659676401055344,0
ORD507347,CUST100321,560098,0.42296540799688903,0.20695366556821226,0
ORD506738,CUST101467,560027,0.16625647957893838,0.3964081708913591,0
ORD504823,CUST101794,560001,0.25410635275941446,0.4276493248809966,1
ORD500026,CUST101246,560019,0.32724707914173723,0.048751952975078075,0
ORD502734,CUST100095,560002,0.7642110094338409,0.06816617099651445,0
ORD507786,CUST101089,560100,0.30217144256017153,0.3742111996543805,0
ORD500274,CUST101304,560037,0.34101917464814796,0.20052614877754213,0
ORD500896,CUST100973,560043,0.1877613483299769,0.10924789759182774,0
ORD506050,CUST101467,560024,0.16625647957893838,0.08499988471741125,0
ORD503312,CUST100577,560012,0.2042925306906814,0.08031914452505755,0
ORD502990,CUST100037,560016,0.36643236650295463,0.21649401012539535,1
ORD500979,CUST101429,560042,0.06293286811999019,0.20272897456368089,1
ORD505390,CUST100767,560065,0.032184328914809754,0.12481245587380058,0
ORD507158,CUST101894,560009,0.23829186652576587,0.26522522319557623,1
ORD507002,CUST100364,560073,0.3358319706571889,0.40608187581223554,0
ORD506829,CUST100990,560035,0.12779272294625313,0.44644714587366313,1
ORD507099,CUST100906,560005,0.32608688428099614,0.3717167319646953,1
ORD501931,CUST101768,560007,0.16350440472646338,0.4115118018852822,0
ORD504610,CUST100918,560058,0.3490767652545195,0.20486674986456038,0
ORD501274,CUST101775,560090,0.18638994183018504,0.0937263908731933,0
ORD502918,CUST101906,560006,0.16743381205899463,0.0359397910518748,0
ORD503681,CUST100410,560010,0.34134778732339127,0.26331848167006455,0
ORD501122,CUST101900,560035,0.25692733289880665,0.44644714587366313,0
ORD506701,CUST101740,560023,0.12380485100140662,0.028472335602004763,0
ORD505067,CUST101605,560113,0.49601195214072946,0.05073967111486112,0
ORD506695,CUST100658,560055,0.2971102685881172,0.24304583988795897,0
ORD507634,CUST101931,560102,0.16151890919267575,0.3116574064541478,0
ORD507893,CUST101463,560062,0.31218816463367893,0.36167936673581547,1
ORD501634,CUST100310,560053,0.10515668766504281,0.2746954160023574,1
ORD501245,CUST100393,560101,0.342931829566947,0.2210289590416924,0
ORD507583,CUST101183,560024,0.5778690550660062,0.08499988471741125,0
ORD503372,CUST101942,560101,0.08744629728384447,0.2210289590416924,0
ORD500250,CUST100515,560119,0.1354858514772503,0.23009324809977014,0
ORD507666,CUST100410,560110,0.34134778732339127,0.4429461963712056,1
ORD500032,CUST100057,560110,0.21714365268202862,0.4429461963712056,1
ORD500341,CUST101491,560020,0.5825453081141901,0.2587614293950907,1
ORD505330,CUST100545,560023,0.43544254381347786,0.028472335602004763,0
ORD505659,CUST101160,560082,0.15017886247881426,0.4036521734896382,0
ORD501969,CUST100314,560038,0.4117868133302571,0.4922123466288645,0
ORD507239,CUST101964,560040,0.13242696735352705,0.13792726590918689,0
ORD504114,CUST101344,560055,0.13353911012011205,0.24304583988795897,0
ORD507266,CUST101714,560101,0.13940452811239296,0.2210289590416924,0
ORD506270,CUST101246,560008,0.32724707914173723,0.3291430834854005,1
ORD501507,CUST101122,560096,0.031070089624300228,0.13143597660081374,0
ORD501863,CUST101815,560005,0.23825396659276094,0.3717167319646953,1
ORD500853,CUST100467,560083,0.3098477304837669,0.09761538384380626,0
ORD504142,CUST100011,560092,0.2916477929418046,0.4652541447815074,0
ORD501639,CUST101717,560107,0.4059438794550481,0.4249338442310718,1
ORD506662,CUST101672,560086,0.10382806887576394,0.007482278722774853,0
ORD504125,CUST100306,560007,0.3016559281489719,0.4115118018852822,0
ORD501726,CUST101664,560085,0.8080454587596577,0.24590610537959195,1
ORD506215,CUST101677,560090,0.3461736398572702,0.0937263908731933,0
ORD502713,CUST101239,560021,0.37912574798973386,0.07930465192162388,0
ORD507901,CUST101989,560018,0.2402731156078704,0.15888837338663903,0
ORD500458,CUST100035,560097,0.03696830256968456,0.2209193286304174,0
ORD506217,CUST100294,560002,0.05688903923637369,0.06816617099651445,0
ORD502833,CUST100120,560087,0.23228588338828865,0.2319307941510612,0
ORD501999,CUST101889,560114,0.06004500528064793,0.11153289416689233,0
ORD502318,CUST100047,560113,0.5115239173587337,0.05073967111486112,0
ORD501417,CUST100210,560031,0.3974441051585353,0.1918817018934806,1
ORD503338,CUST100533,560029,0.27966983742156076,0.13120234612701753,0
ORD506356,CUST101723,560051,0.1413329596051048,0.06321104945248114,0
ORD507875,CUST101765,560036,0.16722270690239616,0.033224141114804616,0
ORD506433,CUST101428,560013,0.31554979772742214,0.18703349260237212,0
ORD502346,CUST100971,560118,0.22252391801658059,0.21889163644714124,0
ORD505501,CUST101902,560020,0.23730033189639171,0.2587614293950907,0
ORD504041,CUST100007,560029,0.130383422505818,0.13120234612701753,0
ORD501681,CUST100361,560007,0.3522819979765525,0.4115118018852822,1
ORD503858,CUST100395,560110,0.26234867347983615,0.4429461963712056,0
ORD500732,CUST100783,560088,0.5999950483916111,0.14077625183446615,0
ORD502164,CUST101556,560012,0.22829920586186425,0.08031914452505755,0
ORD500466,CUST100236,560087,0.3408921063238981,0.2319307941510612,1
ORD504556,CUST101786,560008,0.24032215738837232,0.3291430834854005,1
ORD507015,CUST100508,560030,0.34116143905998736,0.07698134180032012,0
ORD500834,CUST100633,560117,0.22490603406589493,0.07519208933625972,0
ORD500957,CUST101669,560110,0.460372672724603,0.4429461963712056,1
ORD500951,CUST101270,560059,0.19279182743191678,0.06343485879816538,0
ORD504969,CUST101962,560019,0.48873587026245635,0.048751952975078075,0
ORD507227,CUST101498,560065,0.3531752731850431,0.12481245587380058,0
ORD505768,CUST100545,560003,0.43544254381347786,0.21762362723276713,0
ORD501539,CUST101294,560072,0.06184401095130109,0.0983469859236676,0
ORD501460,CUST101067,560019,0.11183608210562623,0.048751952975078075,0
ORD503337,CUST100774,560070,0.22369831123924852,0.20224062701049086,0
ORD507918,CUST101628,560116,0.5060698046512045,0.21263077921125112,0
ORD503314,CUST101899,560072,0.46001392254571255,0.0983469859236676,0
ORD502535,CUST100440,560049,0.3049431715733594,0.10008282781565703,0
ORD500616,CUST100921,560051,0.10667469787866646,0.06321104945248114,0
ORD504214,CUST100906,560039,0.32608688428099614,0.08257987664945507,0
ORD506625,CUST100231,560098,0.45454338905514596,0.20695366556821226,0
ORD506409,CUST100730,560049,0.13941177666095245,0.10008282781565703,0
ORD502533,CUST101221,560071,0.2702196956443796,0.2846659660343278,0
ORD503725,CUST100505,560076,0.21438054858203234,0.1112464586243946,0
ORD503102,CUST100231,560070,0.45454338905514596,0.20224062701049086,1
ORD503087,CUST101334,560064,0.31159267331599777,0.4107390138477389,0
ORD501880,CUST100541,560025,0.16757657415686808,0.12731929297945457,0
ORD507960,CUST100725,560082,0.17751620465362142,0.4036521734896382,1
ORD500170,CUST101608,560009,0.17874359530435505,0.26522522319557623,0
ORD507617,CUST100003,560034,0.2625171002989132,0.2969408870047299,0
ORD505896,CUST101118,560112,0.20566279538085244,0.10046769389686781,0
ORD502521,CUST101785,560080,0.14011262016786832,0.35705055052060225,0
ORD504185,CUST100472,560044,0.38183286991587256,0.24271947144386585,0
ORD501163,CUST100858,560037,0.49735146312055917,0.20052614877754213,0
ORD501712,CUST100542,560110,0.24680180551951414,0.4429461963712056,1
ORD506894,CUST100363,560024,0.5069067023823574,0.08499988471741125,0
ORD507346,CUST101919,560001,0.051059705610584816,0.4276493248809966,1
ORD505958,CUST100359,560026,0.21989011196511407,0.06415183632714254,0
ORD504467,CUST101298,560049,0.23476857957985725,0.10008282781565703,0
ORD502399,CUST100410,560011,0.34134778732339127,0.26287102465088363,1
ORD505649,CUST100734,560012,0.2270220145584273,0.08031914452505755,0
ORD502308,CUST101225,560115,0.12139816424380817,0.23129979364443987,0
ORD500010,CUST100860,560031,0.28458392516216463,0.1918817018934806,0
ORD500990,CUST101389,560099,0.18808142018776278,0.15847855826528787,1
ORD506590,CUST100116,560016,0.24874291058771908,0.21649401012539535,0
ORD501578,CUST101665,560072,0.15993845447034097,0.0983469859236676,0
ORD507671,CUST101221,560042,0.2702196956443796,0.20272897456368089,1
ORD500666,CUST101203,560085,0.2125095205336983,0.24590610537959195,0
ORD506434,CUST100696,560101,0.1273977253721659,0.2210289590416924,0
ORD506211,CUST100370,560081,0.3389478327833424,0.1954421444622332,1
ORD503111,CUST100485,560009,0.06329685196438278,0.26522522319557623,0
ORD501210,CUST101048,560048,0.1441161872280649,0.48509059761807705,0
ORD505841,CUST100064,560075,0.1683531119228636,0.04994448821558866,0
ORD504326,CUST101005,560060,0.06596266257230533,0.148778104232636,0
ORD500963,CUST101551,560039,0.2522211494965068,0.08257987664945507,0
ORD503679,CUST101467,560081,0.16625647957893838,0.1954421444622332,0
ORD501289,CUST100960,560050,0.45832686197594585,0.39804978962446785,1
ORD502644,CUST100440,560062,0.3049431715733594,0.36167936673581547,1
ORD505941,CUST100747,560021,0.06106742004116383,0.07930465192162388,1
ORD506307,CUST101991,560097,0.2777818209511354,0.2209193286304174,1
ORD503483,CUST100616,560081,0.022786443806481167,0.1954421444622332,0
ORD507149,CUST101390,560077,0.08909689827440144,0.48289222403515625,0
ORD503993,CUST100430,560032,0.1367751862386983,0.2652671681157216,0
ORD506910,CUST100872,560077,0.3932300760602047,0.48289222403515625,0
ORD502977,CUST100307,560093,0.2923331864352393,0.1005035939480502,0
ORD504789,CUST101586,560038,0.41790976805842955,0.4922123466288645,1
ORD507275,CUST100116,560076,0.24874291058771908,0.1112464586243946,0
ORD500484,CUST100150,560041,0.2732031279049196,0.1311386209542706,0
ORD503952,CUST101828,560093,0.2245352895470603,0.1005035939480502,0
ORD507661,CUST100888,560114,0.46669449990302514,0.11153289416689233,0
ORD500994,CUST101931,560023,0.16151890919267575,0.028472335602004763,0
ORD503491,CUST100708,560045,0.3167306496511369,0.2009380398079108,1
ORD500165,CUST100960,560032,0.45832686197594585,0.2652671681157216,0
ORD505638,CUST100328,560012,0.4390524811910615,0.08031914452505755,1
ORD507587,CUST101269,560090,0.45385437384610405,0.0937263908731933,0
ORD503601,CUST100871,560061,0.11900029028742974,0.14659676401055344,0
ORD505477,CUST101287,560089,0.4523914179936507,0.19467065107163697,1
ORD504296,CUST101669,560101,0.460372672724603,0.2210289590416924,0
ORD504721,CUST100935,560107,0.48051431524057286,0.4249338442310718,1
ORD500917,CUST101183,560016,0.5778690550660062,0.21649401012539535,1
ORD501157,CUST100324,560060,0.372235180820969,0.148778104232636,0
ORD500446,CUST100129,560005,0.05662677973259444,0.3717167319646953,0
ORD506779,CUST100008,560035,0.2798243783472397,0.44644714587366313,0
ORD500794,CUST100116,560083,0.24874291058771908,0.09761538384380626,0
ORD502725,CUST100524,560009,0.15250618963621082,0.26522522319557623,0
ORD507017,CUST101543,560011,0.4487444125680534,0.26287102465088363,1
ORD501025,CUST100302,560051,0.2676344641423701,0.06321104945248114,1
ORD502229,CUST100399,560047,0.36385813299321307,0.2140654816693931,0
ORD502232,CUST100120,560075,0.23228588338828865,0.04994448821558866,0
ORD500488,CUST100559,560053,0.4716651692865587,0.2746954160023574,1
ORD504412,CUST100057,560074,0.21714365268202862,0.07273808090514074,0
ORD506059,CUST100879,560038,0.10017523767782194,0.4922123466288645,0
ORD503173,CUST100028,560109,0.22018251677280468,0.5252484997618413,1
ORD506150,CUST100174,560018,0.38529192793710215,0.15888837338663903,0
ORD506412,CUST101733,560116,0.5116861564869277,0.21263077921125112,0
ORD504848,CUST100204,560085,0.23310699843617838,0.24590610537959195,0
ORD500638,CUST101785,560010,0.14011262016786832,0.26331848167006455,0
ORD502435,CUST100935,560114,0.48051431524057286,0.11153289416689233,0
ORD500317,CUST101465,560088,0.2855087147460683,0.14077625183446615,1
ORD507345,CUST101353,560051,0.3913841232658955,0.06321104945248114,0
ORD507242,CUST101972,560075,0.4004308402028242,0.04994448821558866,1
ORD507827,CUST101183,560036,0.5778690550660062,0.033224141114804616,1
ORD504522,CUST100582,560056,0.6823689291324807,0.1311151942786954,1
ORD503037,CUST100725,560090,0.17751620465362142,0.0937263908731933,0
ORD507167,CUST100007,560032,0.130383422505818,0.2652671681157216,0
ORD504280,CUST100054,560032,0.3169418867271463,0.2652671681157216,0
ORD504290,CUST101281,560084,0.2724860058300181,0.3632584085729479,0
ORD506121,CUST101619,560017,0.2644198166418348,0.14572183941573405,0
ORD504353,CUST101246,560047,0.32724707914173723,0.2140654816693931,0
ORD505555,CUST101265,560064,0.12254366674898377,0.4107390138477389,0
ORD505033,CUST100001,560066,0.24614417619698423,0.44863880467564937,0
ORD505399,CUST100424,560016,0.14393935494351567,0.21649401012539535,0
ORD503841,CUST100541,560011,0.16757657415686808,0.26287102465088363,0
ORD506755,CUST100141,560027,0.10315842761541319,0.3964081708913591,0
ORD507594,CUST100687,560041,0.21032372896200763,0.1311386209542706,0
ORD505202,CUST100801,560033,0.08818720269213687,0.2000167013897961,0
ORD504625,CUST101758,560063,0.12078438861904368,0.19220896367361404,0
ORD506711,CUST100687,560048,0.21032372896200763,0.48509059761807705,1
ORD505886,CUST100007,560030,0.130383422505818,0.07698134180032012,0
ORD504313,CUST101669,560059,0.460372672724603,0.06343485879816538,1
ORD506431,CUST100304,560022,0.21199326223067969,0.12028576980936151,0
ORD504571,CUST100557,560084,0.29966387224425906,0.3632584085729479,0
ORD503495,CUST100400,560113,0.5527709467025828,0.05073967111486112,1
ORD501643,CUST100852,560003,0.34967740116682094,0.21762362723276713,0
ORD506298,CUST101930,560109,0.10390544432784944,0.5252484997618413,0
ORD502621,CUST100185,560016,0.24645297721478737,0.21649401012539535,0
ORD506462,CUST101762,560065,0.3039523629091911,0.12481245587380058,0
ORD503730,CUST100573,560119,0.158432901455159,0.23009324809977014,0
ORD504126,CUST100306,560072,0.3016559281489719,0.0983469859236676,1
ORD502817,CUST100236,560076,0.3408921063238981,0.1112464586243946,0
ORD506547,CUST100354,560057,0.41400072201775984,0.06751530873316719,0
ORD506417,CUST101013,560117,0.12990699426254682,0.07519208933625972,0
ORD501220,CUST101516,560060,0.14480130003921363,0.148778104232636,0
ORD505528,CUST101294,560022,0.06184401095130109,0.12028576980936151,0
ORD507849,CUST100067,560097,0.2445339867991523,0.2209193286304174,0
ORD501519,CUST100004,560100,0.37008993339073415,0.3742111996543805,0
ORD503097,CUST101566,560100,0.18156569175850115,0.3742111996543805,0
ORD507743,CUST100725,560028,0.17751620465362142,0.033656118245986556,0
ORD503805,CUST101747,560101,0.1511299192506436,0.2210289590416924,0
ORD505237,CUST101230,560107,0.39659824148256273,0.4249338442310718,0
ORD505149,CUST100182,560103,0.18723773115835693,0.2331908497366693,0
ORD502288,CUST100725,560033,0.17751620465362142,0.2000167013897961,0
ORD501435,CUST101112,560107,0.17850104022127003,0.4249338442310718,0
ORD501925,CUST101390,560023,0.08909689827440144,0.028472335602004763,0
ORD501281,CUST100431,560076,0.4862266497306529,0.1112464586243946,1
ORD504951,CUST101955,560003,0.46590838362476883,0.21762362723276713,1
ORD502851,CUST101037,560090,0.13503647604062696,0.0937263908731933,0
ORD507209,CUST101064,560008,0.08564040394082703,0.3291430834854005,0
ORD504747,CUST101634,560070,0.09936353096239679,0.20224062701049086,0
ORD507318,CUST100154,560115,0.0781064825203757,0.23129979364443987,0
ORD506760,CUST100222,560105,0.3666490656306323,0.2610606417315302,0
ORD506317,CUST100398,560025,0.11565315745837781,0.12731929297945457,0
ORD505365,CUST100723,560118,0.08763097456402634,0.21889163644714124,0
ORD506679,CUST101551,560072,0.2522211494965068,0.0983469859236676,0
ORD502021,CUST100805,560033,0.14603763063941222,0.2000167013897961,0
ORD506797,CUST101505,560117,0.327820315683397,0.07519208933625972,0
ORD505599,CUST101768,560045,0.16350440472646338,0.2009380398079108,0
ORD504667,CUST101777,560007,0.26223243156670895,0.4115118018852822,1
ORD506599,CUST101239,560107,0.37912574798973386,0.4249338442310718,1
ORD500913,CUST101055,560112,0.07203533156178242,0.10046769389686781,0
ORD505570,CUST101922,560097,0.334261153302771,0.2209193286304174,0
ORD500644,CUST100911,560055,0.298266440698924,0.24304583988795897,0
ORD500418,CUST101800,560069,0.09640968683203537,0.11654125384957931,0
ORD506166,CUST100532,560048,0.11716756530475335,0.48509059761807705,0
ORD501299,CUST101062,560054,0.41201621260086296,0.10632638057233394,1
ORD507076,CUST101652,560115,0.1293715260268498,0.23129979364443987,0
ORD501445,CUST101239,560011,0.37912574798973386,0.26287102465088363,0
ORD503232,CUST101623,560006,0.09367929767645072,0.0359397910518748,0
ORD500352,CUST101106,560013,0.1941016350133047,0.18703349260237212,0
ORD503555,CUST101737,560034,0.3771073287973489,0.2969408870047299,0
ORD507972,CUST100987,560111,0.32179003910110554,0.1318273625407665,1
ORD500348,CUST101447,560077,0.37463673070772235,0.48289222403515625,0
ORD504940,CUST101476,560059,0.11932782079572397,0.06343485879816538,0
ORD507069,CUST101641,560034,0.4325140850056713,0.2969408870047299,0
ORD502904,CUST100807,560010,0.2451703788287927,0.26331848167006455,1
ORD500777,CUST100695,560016,0.17538746422164997,0.21649401012539535,0
ORD507249,CUST100541,560029,0.16757657415686808,0.13120234612701753,0
ORD502830,CUST100759,560083,0.14931459557255047,0.09761538384380626,1
ORD507042,CUST100414,560015,0.22490754943212576,0.2930958901877522,0
ORD500416,CUST100398,560114,0.11565315745837781,0.11153289416689233,0
ORD504685,CUST100032,560049,0.14213974082226472,0.10008282781565703,0
ORD500256,CUST101672,560031,0.10382806887576394,0.1918817018934806,0
ORD503703,CUST101257,560003,0.34863772562246864,0.21762362723276713,0
ORD506597,CUST101640,560071,0.20197096566295353,0.2846659660343278,0
ORD505242,CUST100057,560023,0.21714365268202862,0.028472335602004763,0
ORD504460,CUST100305,560069,0.1965713354260339,0.11654125384957931,0
ORD503845,CUST101272,560039,0.4077998154371647,0.08257987664945507,0
ORD502000,CUST100682,560108,0.12499601752243053,0.3345971676330574,0
ORD507001,CUST101082,560062,0.45189780435831306,0.36167936673581547,1
ORD504272,CUST100308,560004,0.12605441282590366,0.19762853761721605,0
ORD503813,CUST100098,560094,0.2961471020437191,0.3010387326878104,0
ORD507718,CUST101479,560016,0.29635193170568336,0.21649401012539535,0
ORD505957,CUST100868,560026,0.11697910832251292,0.06415183632714254,0
ORD506188,CUST101929,560077,0.32197007802918726,0.48289222403515625,1
ORD502994,CUST100877,560103,0.2886910483536643,0.2331908497366693,0
ORD506226,CUST101183,560095,0.5778690550660062,0.1770255930012656,1
ORD504881,CUST100580,560002,0.30696088944893785,0.06816617099651445,0
ORD502951,CUST100610,560110,0.34213038061806744,0.4429461963712056,0
ORD505883,CUST100922,560059,0.3122811875259352,0.06343485879816538,0
ORD502047,CUST100669,560067,0.2662137094395429,0.2626412720928802,0
ORD503692,CUST100674,560062,0.5430110256129925,0.36167936673581547,0
ORD504257,CUST101739,560024,0.3451011613890368,0.08499988471741125,0
ORD505420,CUST101804,560093,0.23198383898700856,0.1005035939480502,0
ORD505383,CUST101900,560011,0.25692733289880665,0.26287102465088363,0
ORD504118,CUST101203,560047,0.2125095205336983,0.2140654816693931,1
ORD501781,CUST100403,560039,0.20115272590154482,0.08257987664945507,0
ORD501405,CUST100306,560003,0.3016559281489719,0.21762362723276713,0
ORD500029,CUST100872,560110,0.3932300760602047,0.4429461963712056,0
ORD504908,CUST100998,560047,0.2485508271976326,0.2140654816693931,0
ORD507250,CUST101348,560097,0.13202568542704377,0.2209193286304174,0
ORD502727,CUST100150,560117,0.2732031279049196,0.07519208933625972,0
ORD500303,CUST100651,560094,0.22367316697863052,0.3010387326878104,0
ORD502820,CUST101692,560079,0.33957966697519143,0.17876544501708239,1
ORD500751,CUST101463,560058,0.31218816463367893,0.20486674986456038,0
ORD504160,CUST100064,560058,0.1683531119228636,0.20486674986456038,0
ORD505918,CUST100810,560023,0.07001658722546926,0.028472335602004763,0
ORD505842,CUST101550,560072,0.0804044795592246,0.0983469859236676,0
ORD502972,CUST100399,560098,0.36385813299321307,0.20695366556821226,1
ORD502486,CUST101160,560114,0.15017886247881426,0.11153289416689233,0
ORD505862,CUST100660,560045,0.7587990740316559,0.2009380398079108,1
ORD503803,CUST101966,560063,0.2834169609687111,0.19220896367361404,0
ORD504530,CUST100047,560057,0.5115239173587337,0.06751530873316719,0
ORD507642,CUST100281,560022,0.10820090543681238,0.12028576980936151,0
ORD506446,CUST101104,560068,0.26618539797610186,0.12357375658063682,1
ORD504161,CUST101184,560081,0.09769555583740164,0.1954421444622332,0
ORD503216,CUST101957,560095,0.4539654631009681,0.1770255930012656,0
ORD500262,CUST101592,560057,0.06097123207784671,0.06751530873316719,0
ORD502624,CUST100572,560023,0.19283338499564623,0.028472335602004763,0
ORD505170,CUST100742,560037,0.1631917746791551,0.20052614877754213,0
ORD502697,CUST100989,560116,0.05355460713855942,0.21263077921125112,0
ORD503428,CUST101106,560095,0.1941016350133047,0.1770255930012656,0
ORD502017,CUST101586,560076,0.41790976805842955,0.1112464586243946,0
ORD501899,CUST101560,560050,0.06906171242255257,0.39804978962446785,0
ORD503706,CUST101203,560044,0.2125095205336983,0.24271947144386585,1
ORD503223,CUST100406,560008,0.25774521074598095,0.3291430834854005,1
ORD505248,CUST101431,560042,0.218617277433771,0.20272897456368089,0
ORD503994,CUST100275,560044,0.18587087319682674,0.24271947144386585,0
ORD504091,CUST101775,560056,0.18638994183018504,0.1311151942786954,0
ORD507905,CUST100563,560084,0.015741543537136977,0.3632584085729479,0
ORD505386,CUST101209,560016,0.01997628607250876,0.21649401012539535,0
ORD502135,CUST101541,560084,0.14437126701762237,0.3632584085729479,0
ORD501623,CUST101062,560009,0.41201621260086296,0.26522522319557623,1
ORD502547,CUST101268,560103,0.3633623231742147,0.2331908497366693,1
ORD502526,CUST100395,560024,0.26234867347983615,0.08499988471741125,0
